0,1,1033,308,1048,323
1,1,1060,364,1070,377
2,1,1073,427,1083,437
3,1,1062,451,1072,464
4,1,1041,455,1051,468
5,1,1015,456,1025,467
6,1,985,467,996,479
7,1,967,479,977,492
8,1,956,484,966,498
9,1,945,490,956,504
10,1,936,496,946,510
11,1,926,501,937,516
12,1,919,506,929,522
13,1,912,511,922,525
14,1,907,516,917,530
15,1,901,520,913,535
16,1,898,527,908,540
17,1,894,537,904,552
18,1,892,550,902,565
19,1,892,563,902,578
20,1,892,575,902,590
21,1,892,586,902,600
22,1,892,595,902,609
23,1,892,602,902,616
24,1,892,609,902,623
25,1,891,617,901,631
26,1,888,626,898,640
27,1,884,638,894,652
28,1,878,649,888,663
29,1,869,662,880,675
30,1,857,673,869,687
31,1,844,684,856,698
32,1,830,694,842,708
33,1,815,701,827,716
34,1,799,708,812,723
35,1,784,714,797,729
36,1,770,719,783,734
37,1,759,724,770,737
38,1,748,728,759,741
39,1,739,732,750,745
40,1,730,736,741,749
41,1,723,742,734,755
42,1,717,748,728,761
43,1,713,753,724,766
44,1,709,758,720,771
45,2,706,762,717,775,484,219,495,232
46,2,704,766,715,779,482,219,494,231
47,2,704,770,715,783,481,218,493,230
48,2,704,773,716,787,480,217,492,229
49,2,705,776,716,789,480,215,493,228
50,2,705,778,716,791,480,213,493,226
51,2,705,782,716,795,481,211,494,224
52,2,705,785,716,798,482,209,495,222
53,2,705,788,716,801,485,206,499,220
54,2,703,792,714,805,489,202,503,216
55,2,699,794,710,807,494,198,507,211
56,2,696,796,707,809,500,192,513,205
57,2,692,796,703,810,506,185,519,198
58,2,688,797,700,811,511,178,525,192
59,2,684,798,695,811,516,172,530,184
60,2,680,798,692,812,521,165,535,177
61,2,676,799,687,813,526,158,540,170
62,2,672,800,683,813,529,152,543,164
63,2,668,800,679,813,535,144,547,158
64,2,664,800,676,814,539,137,551,151
65,2,661,801,673,815,541,131,553,145
66,2,660,802,672,816,542,127,554,141
67,2,660,804,672,818,540,123,552,137
68,2,661,807,672,820,535,121,551,135
69,2,661,809,673,823,531,118,547,132
70,2,663,810,675,824,528,116,544,130
71,2,665,812,677,826,523,113,539,127
72,2,666,814,678,828,516,111,532,125
73,2,666,818,678,832,512,109,529,124
