0,1,1194,484,1209,497
1,1,1203,503,1219,519
2,1,1206,516,1222,532
3,1,1206,525,1221,540
4,1,1206,534,1223,551
5,1,1205,543,1221,559
6,1,1203,550,1219,566
7,1,1201,557,1217,573
8,1,1198,562,1214,578
9,1,1195,565,1211,581
10,1,1192,567,1208,583
11,1,1189,567,1205,583
12,1,1186,567,1202,583
13,1,1182,566,1198,582
14,1,1179,565,1195,581
15,1,1176,564,1192,580
16,1,1173,561,1189,577
17,1,1175,553,1186,570
18,1,1170,545,1181,561
22,1,1159,522,1173,535
23,1,1157,521,1169,531
24,1,1155,516,1167,530
25,1,1154,514,1166,529
26,1,1151,517,1162,529
27,1,1149,518,1159,531
28,1,1149,518,1159,531
29,1,1143,520,1157,533
30,1,1141,520,1154,532
31,1,1140,521,1152,532
34,1,1133,528,1146,545
35,1,1131,536,1143,552
36,1,1129,544,1142,561
37,1,1127,556,1140,573
38,1,1124,567,1137,584
39,1,1121,576,1134,593
40,1,1119,584,1132,601
41,1,1117,589,1129,605
42,1,1115,588,1128,604
43,1,1114,586,1126,602
44,1,1113,582,1125,598
45,1,1110,583,1125,597
46,1,1109,583,1124,597
47,1,1108,585,1122,598
48,1,1108,591,1121,603
49,1,1106,599,1120,612
50,1,1104,610,1119,623
51,1,1103,622,1116,636
52,1,1101,638,1114,652
53,1,1098,650,1111,664
54,1,1095,660,1109,672
55,1,1092,662,1106,674
56,1,1089,661,1102,672
57,1,1086,655,1100,667
58,1,1085,651,1099,663
59,1,1084,646,1097,657
60,1,1082,641,1096,653
61,1,1081,638,1096,650
62,1,1080,636,1095,648
63,1,1079,634,1095,647
64,1,1081,633,1095,644
65,1,1080,629,1095,640
66,1,1079,626,1093,637
67,1,1078,625,1093,637
68,1,1077,626,1091,637
69,1,1075,628,1089,639
70,1,1073,628,1087,639
71,1,1071,628,1085,639
72,1,1070,629,1084,640
73,1,1068,631,1082,642
74,2,1065,634,1079,645,1267,186,1278,196
75,2,1064,639,1078,650,1265,192,1276,202
76,2,1063,643,1077,654,1263,196,1274,206
77,2,1062,647,1076,658,1261,199,1272,209
78,2,1062,647,1076,658,1257,200,1268,210
79,2,1061,647,1075,658,1254,200,1265,210
80,2,1060,648,1074,659,1251,200,1262,210
81,2,1059,647,1073,658,1247,199,1258,209
82,2,1059,645,1073,656,1244,198,1255,208
83,2,1059,643,1073,654,1240,195,1251,205
84,2,1059,643,1073,654,1236,192,1248,203
85,2,1060,642,1074,653,1233,191,1244,201
86,2,1061,643,1075,654,1231,190,1242,200
87,2,1062,645,1076,656,1231,191,1242,201
88,2,1063,649,1077,660,1231,193,1243,203
89,2,1065,653,1079,664,1231,196,1242,206
90,2,1066,659,1081,671,1233,201,1244,211
91,2,1067,664,1082,676,1235,206,1246,216
92,2,1067,669,1082,681,1237,211,1248,221
93,2,1067,673,1081,684,1240,216,1251,226
94,2,1066,679,1080,690,1244,222,1255,232
95,2,1063,685,1078,696,1249,232,1260,242
96,2,1060,690,1072,703,1254,240,1265,253
97,2,1056,696,1068,709,1259,251,1270,262
98,2,1052,700,1064,713,1262,259,1273,270
99,2,1048,703,1060,716,1265,266,1276,277
100,2,1043,706,1055,719,1267,272,1279,284
101,2,1038,710,1050,723,1269,280,1280,291
102,2,1033,714,1045,727,1271,288,1282,300
103,2,1031,715,1043,728,1271,292,1281,303
104,2,1030,713,1042,726,1267,290,1277,302
105,2,1030,711,1042,724,1262,285,1272,297
106,2,1028,709,1040,722,1256,282,1271,296
107,2,1025,705,1037,718,1254,279,1268,292
108,2,1022,705,1034,718,1251,278,1266,292
109,2,1017,706,1029,719,1251,281,1266,295
110,2,1014,705,1026,718,1250,283,1264,296
111,2,1012,703,1025,717,1247,281,1262,294
112,2,1011,702,1024,716,1245,281,1257,292
113,2,1011,703,1024,717,1241,278,1254,291
