2,1,793,40,803,53
3,1,768,34,779,48
4,1,757,48,769,62
5,1,759,79,771,91
6,1,760,93,772,109
7,1,753,101,763,112
8,1,743,105,755,121
9,1,733,118,746,133
10,1,729,122,740,134
11,1,725,125,738,140
12,1,722,132,732,145
13,1,721,133,732,148
14,1,719,136,732,153
15,1,719,142,731,157
16,1,717,148,730,161
17,1,717,155,730,168
18,1,716,164,728,176
19,1,716,172,727,186
20,1,713,180,724,194
21,1,709,188,720,201
22,1,705,192,718,204
23,1,702,194,715,206
24,1,703,195,714,208
25,1,702,195,713,208
26,1,701,193,712,206
27,1,696,189,707,202
28,1,690,183,701,196
29,1,686,178,696,190
30,1,681,169,693,183
31,1,677,165,687,177
37,1,686,190,697,204
38,1,692,191,704,206
39,1,697,191,710,205
40,1,703,189,716,203
41,1,710,189,722,204
42,1,713,186,728,202
43,1,717,183,730,197
44,1,720,178,734,194
45,1,723,175,737,188
50,1,714,162,728,176
51,1,711,160,728,175
52,1,708,164,722,177
53,1,702,165,716,177
54,1,693,163,708,177
55,1,687,162,700,174
56,1,675,160,691,173
57,1,668,157,682,170
58,1,657,156,672,169
59,1,646,156,661,169
60,1,636,157,652,170
61,1,628,159,643,172
62,1,622,162,637,177
63,1,616,165,631,180
64,1,612,172,627,186
65,1,609,181,624,196
66,1,608,190,625,205
67,1,609,200,623,215
68,1,610,209,625,224
69,1,612,215,628,233
70,1,614,222,629,238
71,1,616,226,630,243
72,1,620,230,634,248
73,1,626,237,641,251
74,1,631,245,644,260
75,1,632,251,647,267
76,1,638,255,650,269
77,1,641,256,654,272
78,1,643,260,656,276
79,1,646,261,658,275
80,1,647,262,660,276
81,1,650,262,663,277
82,1,651,263,666,278
83,1,653,263,669,277
84,1,655,263,671,279
85,1,654,262,672,278
86,1,656,263,671,275
87,1,655,262,670,272
88,1,652,259,669,271
89,1,649,255,666,268
90,1,647,255,663,266
91,1,644,252,662,264
92,1,641,251,657,262
93,1,638,249,654,260
94,1,636,247,652,258
95,1,635,246,650,256
96,1,635,246,650,256
97,1,635,246,650,256
98,1,633,246,651,258
99,1,634,246,652,258
100,1,635,246,653,258
101,1,637,246,655,258
102,1,641,246,659,258
103,1,645,246,663,258
104,1,649,245,666,256
105,1,653,242,670,254
106,1,656,239,674,251
107,1,661,235,679,247
108,1,667,231,685,243
109,1,673,229,690,241
110,1,679,227,696,239
111,1,684,225,701,237
112,1,689,223,706,235
113,1,693,221,711,233
114,1,698,217,715,229
115,1,704,213,721,225
116,1,707,209,724,221
117,1,709,204,726,216
118,1,711,198,728,210
119,1,713,192,729,204
120,1,715,184,731,196
121,1,717,175,735,188
122,1,719,169,737,182
123,1,720,165,737,177
124,1,722,164,739,176
125,1,723,166,740,178
126,1,721,167,739,180
127,1,721,169,738,181
128,1,718,173,735,185
129,1,716,175,733,187
130,1,716,175,733,187
131,1,713,174,731,187
132,1,711,172,729,185
133,1,710,170,727,182
134,1,709,168,726,180
135,1,709,165,727,177
136,1,710,163,727,175
137,1,710,163,727,175
138,1,710,163,727,175
139,1,712,163,729,175
140,1,713,164,729,175
141,1,713,164,729,175
142,1,711,165,730,177
143,1,712,167,731,179
144,1,714,169,733,181
145,1,718,170,735,181
146,1,720,170,737,181
147,1,720,169,739,181
148,1,722,167,741,179
149,1,727,164,744,175
150,1,729,162,746,173
151,1,731,162,748,173
152,1,733,162,751,173
153,1,735,162,752,173
154,1,736,161,754,172
155,1,739,162,756,173
156,1,740,162,758,173
157,1,739,160,760,173
158,1,740,159,761,172
159,1,742,159,763,172
160,1,744,161,763,173
161,1,744,162,764,175
162,1,748,164,766,176
163,1,749,164,767,176
164,1,749,164,767,176
165,1,747,165,765,177
166,1,744,164,762,176
167,1,741,163,758,175
168,1,738,163,756,175
169,1,734,161,752,173
170,1,730,158,748,170
171,1,728,157,746,169
172,1,724,156,742,168
173,1,720,157,738,169
174,1,716,160,732,172
175,1,712,164,728,176
176,1,709,167,725,179
177,1,707,171,723,183
178,1,706,172,725,182
179,1,708,172,727,182
180,1,711,170,730,180
181,1,714,170,733,180
182,1,719,170,738,180
183,1,725,170,744,180
184,1,731,171,750,181
185,1,736,172,755,182
186,1,741,171,761,181
187,1,745,170,766,181
188,1,749,168,770,179
189,1,753,166,774,177
190,1,757,164,778,175
191,1,764,166,785,177
192,1,769,167,789,178
193,1,772,167,792,178
194,1,774,167,793,177
195,1,775,166,794,176
196,1,775,165,794,175
197,1,776,163,796,173
198,1,776,163,797,173
199,1,775,163,796,173
200,1,775,161,797,171
201,1,774,161,795,171
202,1,773,159,794,169
203,1,774,159,795,169
204,1,774,161,796,171
205,1,775,163,796,173
206,1,776,165,798,175
207,1,778,165,799,175
208,1,780,167,801,177
209,1,782,166,803,176
210,1,783,165,805,175
211,1,785,165,806,175
212,1,788,163,810,173
213,1,791,163,812,173
214,1,794,165,815,175
215,1,798,165,819,175
216,1,800,163,821,173
217,1,801,161,822,171
218,1,801,155,822,165
219,1,801,151,822,161
220,1,801,147,822,157
221,1,803,145,825,155
222,1,805,145,826,155
223,1,807,146,828,156
224,1,809,146,830,156
225,1,810,147,832,158
226,1,812,149,834,159
227,1,816,150,838,160
228,1,822,149,845,159
229,1,827,147,850,157
230,1,830,144,853,154
231,1,832,141,855,151
232,1,832,140,854,150
233,1,831,140,853,150
234,1,831,140,853,150
235,1,831,140,853,150
236,1,830,141,852,151
237,1,831,141,853,151
238,1,829,140,851,150
239,1,829,140,851,150
240,1,828,139,850,149
241,1,826,137,848,148
242,1,825,136,846,147
243,1,823,135,845,146
244,1,823,134,846,145
