8,1,633,1,651,19
9,1,630,6,646,24
10,1,628,11,643,28
11,1,625,17,640,34
12,1,622,21,637,38
13,1,620,27,635,43
14,1,620,29,635,45
15,1,619,30,633,46
16,1,619,30,633,46
17,1,618,31,632,47
18,1,618,32,633,49
19,1,619,35,633,51
20,1,620,37,634,53
21,1,620,38,635,55
22,1,622,38,637,54
23,2,622,36,637,53,1257,96,1267,107
24,2,623,35,638,52,1258,101,1268,112
25,2,624,32,639,49,1259,107,1270,117
26,1,625,29,640,46
27,1,628,26,643,43
28,1,631,24,645,40
29,1,633,23,648,40
30,1,637,23,652,39
31,1,639,22,654,39
32,1,642,20,657,37
33,1,646,14,661,31
34,2,650,6,666,26,1285,133,1301,146
35,2,656,0,672,20,1289,135,1305,148
36,2,660,-4,676,16,1294,139,1310,152
37,2,664,-8,680,12,1298,143,1314,156
38,1,1301,146,1317,159
39,1,1304,149,1319,162
40,1,1307,150,1322,163
41,1,1312,152,1325,163
42,1,1315,151,1327,162
43,1,1316,151,1329,162
44,1,1317,151,1329,161
45,1,1317,153,1329,163
46,1,1317,153,1329,163
47,1,1317,153,1329,163
48,1,1317,153,1329,163
49,1,1317,157,1329,167
50,1,1316,161,1330,172
52,1,1319,162,1332,172
53,1,1320,162,1330,172
54,1,1320,162,1330,172
55,1,1321,163,1333,173
56,1,1319,165,1331,175
57,1,1323,165,1335,175
58,1,1325,167,1338,177
60,1,1328,173,1340,183
61,1,1331,175,1343,185
62,1,1334,176,1346,186
63,1,1338,177,1350,187
64,1,1341,178,1353,188
65,1,1345,178,1358,189
66,1,1350,178,1363,189
67,1,1353,180,1366,191
68,1,1357,182,1371,194
69,1,1360,182,1374,194
70,1,1363,182,1376,193
71,1,1367,181,1380,193
72,1,1367,180,1383,193
73,1,1368,183,1384,193
74,1,1373,183,1386,193
75,1,1374,184,1387,194
76,1,1377,185,1390,195
77,1,1378,187,1391,197
78,1,1380,187,1393,197
79,1,1383,187,1396,197
80,1,1386,187,1399,197
81,1,1388,188,1401,198
82,1,1389,190,1403,200
83,1,1392,190,1406,200
84,1,1394,192,1409,202
85,1,1397,192,1411,202
86,1,1399,194,1413,204
87,1,1401,196,1416,207
88,1,1404,198,1419,209
89,1,1407,199,1422,210
90,1,1410,201,1424,211
91,1,1413,199,1428,209
92,1,1415,202,1429,212
93,1,1417,199,1432,210
94,1,1418,198,1433,209
95,1,1420,194,1435,205
96,1,1420,190,1435,201
97,1,1421,183,1436,194
98,1,1421,176,1436,187
99,1,1423,167,1439,178
100,1,1425,161,1440,172
101,1,1430,158,1443,168
102,1,1435,157,1449,168
103,1,1439,163,1453,174
104,1,1445,171,1459,182
105,1,1450,178,1464,189
106,1,1456,183,1470,194
107,1,1461,186,1475,197
108,1,1467,188,1482,199
109,1,1471,188,1486,200
110,1,1477,187,1491,198
111,1,1481,186,1495,197
112,1,1486,186,1501,197
113,1,1490,188,1505,200
114,1,1495,191,1509,202
115,1,1499,194,1513,205
116,1,1502,194,1517,206
