0,1,1690,270,1712,281
1,1,1688,269,1709,280
2,1,1685,268,1706,278
3,1,1682,269,1703,280
4,1,1678,271,1699,281
5,1,1673,273,1694,284
6,1,1668,274,1689,284
7,1,1662,276,1682,286
8,1,1655,277,1675,287
9,1,1648,278,1668,288
10,1,1639,277,1660,287
11,1,1631,277,1652,288
12,1,1622,278,1643,289
13,1,1612,280,1633,291
14,1,1602,284,1623,294
15,1,1592,288,1613,298
16,1,1582,293,1603,303
17,2,1571,298,1592,308,1892,357,1912,368
18,2,1560,302,1581,312,1878,359,1898,370
19,2,1549,305,1570,315,1865,360,1885,371
20,2,1539,308,1561,318,1851,362,1871,373
21,2,1529,311,1550,321,1837,363,1857,374
22,2,1517,314,1538,324,1823,362,1843,373
23,2,1506,314,1527,324,1810,359,1832,370
24,2,1496,311,1514,321,1795,352,1817,362
25,2,1482,307,1501,317,1781,342,1801,354
26,2,1469,304,1487,315,1766,337,1786,348
27,2,1457,307,1476,318,1750,334,1773,344
28,2,1448,312,1467,324,1742,338,1761,349
29,2,1443,325,1462,335,1734,348,1753,358
30,2,1440,340,1458,350,1727,362,1749,374
31,2,1438,358,1456,368,1726,381,1743,393
32,2,1437,377,1455,387,1725,405,1744,416
33,2,1436,395,1454,406,1719,429,1738,439
34,2,1433,413,1452,423,1715,451,1735,462
35,2,1430,432,1449,442,1710,476,1729,487
36,2,1426,452,1444,462,1701,504,1720,514
37,2,1421,470,1440,480,1693,528,1714,540
38,2,1417,487,1435,497,1687,552,1705,562
39,2,1410,502,1428,512,1680,573,1694,583
40,2,1406,518,1421,528,1669,591,1686,601
41,2,1399,528,1414,538,1658,603,1676,616
42,2,1393,534,1409,546,1646,612,1668,625
43,2,1387,540,1403,552,1638,624,1659,635
44,2,1381,549,1397,561,1632,636,1648,647
45,2,1376,558,1392,570,1623,649,1639,660
46,2,1372,567,1388,579,1616,661,1632,672
47,2,1369,574,1385,586,1611,671,1626,682
48,2,1367,578,1383,590,1607,677,1622,688
49,2,1365,580,1381,592,1605,681,1620,691
50,2,1365,581,1381,593,1605,683,1620,693
51,2,1366,581,1383,594,1605,685,1621,696
52,2,1368,581,1384,593,1606,686,1621,697
53,2,1370,579,1387,591,1608,686,1623,697
54,2,1373,576,1389,588,1611,683,1627,694
55,2,1377,573,1394,585,1615,681,1631,692
56,2,1381,569,1397,581,1619,680,1634,691
57,2,1386,568,1402,580,1623,683,1639,694
58,2,1391,571,1407,583,1626,689,1642,700
59,2,1395,573,1411,585,1630,694,1646,705
60,2,1401,573,1417,585,1634,697,1650,708
61,2,1405,571,1422,583,1639,697,1655,708
62,2,1410,568,1427,580,1643,695,1659,706
63,2,1415,562,1431,574,1648,690,1664,701
64,2,1420,553,1436,565,1654,682,1671,693
65,2,1423,543,1440,556,1658,674,1675,686
66,2,1428,533,1444,545,1663,665,1680,677
67,2,1432,524,1448,536,1667,658,1684,670
68,2,1436,520,1452,532,1671,655,1688,667
