0,1,530,197,614,238
1,1,524,192,605,232
2,1,512,198,594,238
3,1,497,206,582,251
4,1,482,210,570,256
5,1,464,211,553,258
6,1,445,213,538,262
7,1,429,217,522,266
8,1,415,220,510,270
9,1,402,219,495,272
10,1,385,216,480,270
11,1,370,210,466,265
12,1,352,198,455,257
13,1,338,183,440,244
14,1,329,168,423,233
15,1,300,156,412,220
16,1,274,156,389,215
17,1,244,161,372,212
18,1,219,161,348,212
19,1,198,156,330,208
20,1,178,151,313,205
21,1,153,148,300,197
22,1,134,147,284,197
23,1,116,148,269,199
24,1,101,152,257,204
25,1,88,160,245,212
26,1,78,172,233,224
27,1,71,181,226,233
28,1,68,186,223,243
29,1,70,187,223,259
30,1,63,189,226,279
31,1,79,191,242,286
32,1,102,201,254,292
33,1,128,204,282,296
34,1,162,204,315,296
35,1,194,201,350,294
36,1,233,199,388,292
37,1,270,210,419,288
38,1,309,208,456,285
39,1,339,206,488,284
40,1,366,196,503,291
41,1,381,196,518,291
42,1,404,199,541,306
43,1,418,206,558,317
44,1,432,215,569,324
45,1,442,217,584,330
46,1,457,219,599,332
47,1,470,216,622,330
48,1,487,210,638,323
49,1,502,201,655,316
50,1,518,192,672,307
51,1,531,180,654,264
52,1,549,176,640,259
53,1,565,171,655,253
54,1,571,168,666,246
55,1,580,171,645,244
56,1,579,179,642,250
57,1,572,189,643,257
58,1,567,197,645,261
59,1,558,207,642,265
60,1,541,215,641,275
61,1,528,224,641,282
62,1,506,231,639,286
63,1,492,232,637,288
64,1,473,244,631,286
65,1,460,245,603,283
66,1,451,245,579,279
67,1,432,243,564,274
68,1,421,241,546,270
69,1,417,243,524,268
70,1,407,241,508,272
71,1,409,238,500,268
72,1,404,234,494,264
73,1,402,231,489,260
74,1,400,222,484,270
75,1,398,221,481,269
76,1,395,215,477,270
77,1,396,216,474,276
78,1,392,218,472,279
79,1,388,221,465,280
80,1,383,222,459,281
81,1,376,224,449,282
82,1,369,227,440,284
83,1,361,228,432,285
84,1,353,230,423,286
85,1,344,231,414,285
86,1,337,232,405,284
87,1,333,233,397,283
88,1,327,232,394,280
89,1,330,230,395,277
90,1,334,226,398,272
91,1,338,221,403,268
92,1,343,218,407,264
93,1,347,215,411,261
94,1,349,211,419,257
95,1,354,206,424,252
96,1,359,202,429,248
97,1,360,199,430,245
98,1,365,198,431,243
99,1,364,197,430,242
100,1,363,195,427,239
101,1,360,192,425,236
102,1,356,190,422,235
103,1,349,188,416,233
104,1,341,187,414,232
105,1,343,181,416,226
106,1,350,176,423,221
107,1,353,177,425,211
108,1,353,174,425,208
109,1,351,169,424,203
110,1,350,162,424,197
111,1,351,155,425,190
112,1,351,150,424,185
113,1,348,150,422,185
114,1,339,146,414,187
115,1,334,143,409,184
116,1,333,143,408,184
117,1,335,143,407,193
118,1,329,153,401,203
119,1,321,160,392,209
120,1,311,156,381,205
121,1,303,145,373,194
122,1,299,137,369,185
123,1,297,131,367,179
124,1,294,125,364,173
125,1,290,120,360,169
126,1,279,117,353,166
127,1,267,115,341,164
128,1,243,112,325,161
129,1,222,110,304,159
130,1,192,107,278,158
131,1,164,103,248,152
132,1,144,111,233,148
133,1,116,117,208,155
134,1,81,120,181,158
135,1,58,119,160,158
136,1,37,113,137,153
137,1,12,108,119,148
138,1,-19,100,102,145
139,1,-47,95,82,143
140,1,-58,96,54,138
