0,1,431,195,538,249
1,1,431,198,546,256
2,1,430,200,554,263
3,1,430,200,564,268
4,1,427,203,574,277
5,1,428,208,587,288
6,1,425,214,601,303
7,1,418,225,607,320
8,1,402,244,598,343
9,1,397,251,598,353
10,1,391,258,594,360
11,1,379,268,584,372
12,1,368,283,575,388
13,1,361,298,571,404
14,1,354,312,567,419
15,1,347,323,558,429
16,1,343,330,548,433
17,1,341,335,540,435
18,1,336,343,529,430
19,1,331,352,518,436
20,1,328,360,510,442
21,1,330,366,505,445
22,1,327,370,497,446
23,1,324,373,489,447
24,1,323,375,484,448
25,1,323,377,480,448
26,1,323,378,476,447
27,1,321,378,471,446
28,1,318,374,464,440
29,1,319,367,463,432
30,1,321,362,460,425
31,1,320,357,458,419
32,1,316,352,456,413
33,1,317,346,455,406
34,1,318,340,460,400
35,1,317,334,457,393
36,1,317,327,456,386
37,1,316,319,453,377
38,1,314,310,450,367
39,1,314,301,449,358
40,1,312,292,446,348
41,1,312,284,444,340
42,1,314,275,445,330
43,1,312,267,441,322
44,1,310,259,439,313
45,1,307,251,434,305
46,1,306,244,433,297
47,1,304,238,432,292
48,1,301,232,429,286
49,1,298,226,427,280
50,1,295,220,424,274
51,1,292,212,422,267
52,1,288,204,419,260
53,1,284,197,416,253
54,1,279,188,412,244
55,1,274,181,411,237
56,1,280,183,395,230
57,1,271,175,398,227
58,1,264,172,395,219
59,1,257,167,387,214
60,1,253,165,382,212
61,1,247,161,377,208
62,1,245,156,373,212
63,1,238,149,367,213
64,1,227,142,363,209
65,1,219,126,356,199
66,1,208,116,350,193
67,1,198,102,339,187
68,1,198,87,325,180
69,1,203,68,314,171
70,1,190,48,300,150
71,1,153,38,289,136
72,1,138,30,278,119
73,1,127,22,267,106
74,1,120,19,256,84
75,1,111,14,243,77
76,1,105,9,237,74
77,1,99,5,230,73
78,1,92,8,223,77
79,1,86,10,220,80
80,1,82,16,214,85
81,1,78,21,211,91
82,1,78,27,208,95
83,1,89,34,204,100
84,1,96,43,207,107
85,1,104,51,212,113
86,1,113,59,219,120
87,1,125,67,227,126
88,1,140,74,238,130
89,1,156,80,260,140
90,1,173,86,273,144
91,1,187,93,284,149
92,1,199,101,293,155
93,1,210,109,301,161
94,1,222,117,320,172
95,1,234,125,333,181
96,1,247,134,352,190
97,1,269,143,368,198
98,1,284,160,374,206
99,1,294,168,382,213
100,1,302,179,382,218
101,1,303,186,382,224
102,1,303,187,380,225
103,1,305,186,379,222
104,1,304,192,377,228
105,1,305,194,377,230
106,1,305,194,375,229
107,1,306,196,375,230
108,1,307,198,374,231
109,1,307,202,373,235
110,1,307,205,378,237
111,1,305,207,375,239
112,1,303,211,372,242
113,1,301,216,369,247
114,1,298,220,367,251
115,1,295,223,362,253
116,1,288,227,358,259
117,1,280,232,349,263
118,1,274,237,342,268
119,1,271,238,338,268
120,1,268,236,333,265
121,1,265,230,330,259
122,1,263,224,327,253
123,1,260,219,324,248
124,1,257,216,321,245
125,1,256,213,314,241
126,1,258,212,316,240
127,1,262,213,319,240
128,1,268,214,325,241
129,1,274,219,329,246
130,1,278,227,333,254
131,1,281,236,335,262
132,1,285,245,340,271
133,1,291,254,345,280
134,1,299,257,352,283
135,1,305,259,359,285
136,1,314,261,365,286
137,1,316,259,366,283
138,1,320,258,370,282
139,1,325,254,375,278
140,1,328,251,377,275
141,1,329,249,378,273
142,1,328,247,376,270
143,1,327,246,375,269
144,1,327,246,375,269
145,1,328,246,377,270
146,1,329,249,379,273
147,1,328,252,378,276
148,1,327,256,377,280
149,1,322,260,376,284
