120,1,359,277,371,289
121,1,361,277,373,289
122,1,362,278,374,290
123,1,364,278,376,290
124,1,366,278,378,290
125,1,367,278,379,290
126,1,367,277,379,289
127,1,369,278,381,290
128,1,370,278,382,290
129,1,371,279,383,291
130,1,373,280,385,292
131,1,374,281,386,293
132,1,375,281,387,293
133,1,377,283,389,295
134,1,377,283,389,295
135,1,378,284,390,296
136,1,380,285,392,297
137,1,381,286,393,298
138,1,383,286,395,298
139,1,384,288,397,300
140,1,385,288,398,301
141,1,385,289,398,302
142,1,386,289,400,303
143,1,388,289,402,303
144,1,389,288,403,302
145,1,390,288,404,302
146,1,390,288,404,302
147,1,390,288,404,302
148,1,391,288,405,302
149,1,392,289,406,303
150,1,392,289,406,303
192,1,415,283,429,297
193,1,415,282,429,296
194,1,415,281,429,295
195,1,415,280,429,294
196,1,414,277,428,291
197,1,414,275,428,289
198,1,413,273,427,287
199,1,412,269,426,283
200,1,411,266,425,280
201,1,411,264,425,278
202,1,409,258,423,272
203,1,409,255,423,269
204,1,408,251,422,265
205,1,406,244,421,259
206,1,404,240,420,256
207,1,403,236,420,253
208,1,400,229,418,246
209,1,400,226,417,243
210,1,399,222,415,239
228,1,350,90,367,104
229,1,346,80,364,95
230,1,340,71,358,86
231,1,336,62,354,77
232,1,332,60,350,75
233,1,328,53,346,68
234,1,325,44,343,59
235,1,322,44,341,59
236,1,318,36,337,52
237,1,314,29,333,45
238,1,311,30,330,46
239,1,308,24,327,40
240,1,305,19,324,35
241,1,300,14,319,30
242,1,298,13,318,29
243,1,296,16,316,32
244,1,295,10,315,26
245,1,292,9,312,26
246,1,291,12,311,29
247,1,288,7,309,24
248,1,287,8,308,25
249,1,286,10,307,27
250,1,284,6,305,23
251,1,282,8,303,25
252,1,281,8,302,26
253,1,279,4,300,22
254,1,278,8,299,25
255,1,277,5,298,22
256,1,276,1,297,18
257,1,275,4,296,21
258,1,274,0,295,17
259,1,274,-1,295,17
260,1,273,0,295,18
261,1,272,-5,294,13
262,1,271,-4,292,14
263,1,272,-6,293,12
264,1,272,-6,293,12
275,1,260,0,285,17
276,1,264,3,283,19
277,1,262,4,281,20
278,1,260,7,279,23
279,1,259,9,278,25
280,1,257,11,276,27
281,1,256,14,275,30
282,1,255,15,274,31
283,1,254,16,273,32
284,1,254,19,273,35
285,1,253,19,272,35
286,1,252,17,271,36
287,1,252,17,271,36
288,1,252,17,271,36
289,1,251,19,270,38
290,1,251,19,270,38
291,1,251,18,270,37
292,1,252,19,271,37
293,1,253,19,271,37
294,1,254,20,272,37
295,1,255,20,272,37
296,1,255,20,272,37
